TMTID(GPP),FSN,CHANGEDATE
1047887,"netupitant 300 mg + palonosetron 500 mcg capsule, hard, 1 capsule (1 x 1 capsule blister), 1 box (GPP)",20181217
1047860,"netupitant 300 mg + palonosetron 500 mcg capsule, hard, 1 capsule, 1 blister (GPP)",20181217
1096493,"nevirapine 200 mg film-coated tablet, 60 tablet, 1 bottle (GPP)",20190216
1062316,"nevirapine 200 mg tablet, 60 tablet (1 x 60 tablet bottle), 1 box (GPP)",20190216
1062290,"nevirapine 200 mg tablet, 60 tablet, 1 bottle (GPP)",20190216
1177540,"nicardipine hydrochloride 10 mg/10 mL solution for injection/infusion, 1 x 10 mL vial, 1 box (GPP)",20210211
1197827,"nicardipine hydrochloride 10 mg/10 mL solution for injection/infusion, 10 mL ampoule (GPP)",20210813
1177529,"nicardipine hydrochloride 10 mg/10 mL solution for injection/infusion, 10 mL vial (GPP)",20210211
1197843,"nicardipine hydrochloride 10 mg/10 mL solution for injection/infusion, 10 x 10 mL ampoule, 1 box (GPP)",20210813
1177474,"nicardipine hydrochloride 2 mg/2 mL solution for injection/infusion, 1 x 2 mL vial, 1 box (GPP)",20210211
1197889,"nicardipine hydrochloride 2 mg/2 mL solution for injection/infusion, 10 x 2 mL ampoule, 1 box (GPP)",20210813
1197862,"nicardipine hydrochloride 2 mg/2 mL solution for injection/infusion, 2 mL ampoule (GPP)",20210813
1177457,"nicardipine hydrochloride 2 mg/2 mL solution for injection/infusion, 2 mL vial (GPP)",20210211
1177636,"nicardipine hydrochloride 25 mg/25 mL solution for injection/infusion, 1 x 25 mL vial, 1 box (GPP)",20210211
1177615,"nicardipine hydrochloride 25 mg/25 mL solution for injection/infusion, 25 mL vial (GPP)",20210211
1067439,"nicergoline 10 mg coated tablet, 25 tablet, 1 blister (GPP)",20190216
1067456,"nicergoline 10 mg coated tablet, 50 tablet (2 x 25 tablet blister), 1 box (GPP)",20190216
1067397,"nicergoline 30 mg film-coated tablet, 10 tablet, 1 blister (GPP)",20190216
1093408,"nicergoline 30 mg film-coated tablet, 15 tablet, 1 blister (GPP)",20190216
1093420,"nicergoline 30 mg film-coated tablet, 30 tablet (2 x 15 tablet blister), 1 box (GPP)",20190216
1067418,"nicergoline 30 mg film-coated tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20190216
1044797,"nicotinamide 100 mg/1 mL + pyridoxine 1 mg/1 mL + riboflavin 500 mcg/1 mL + thiamine 100 mg/1 mL solution for injection, 10 mL vial, 1 box (GPP)",20181217
1220829,"nicotinamide 15 mg + riboflavin 1 mg + thiamine hydrochloride 1 mg coated tablet, 1000 tablet, 1 jar (GPP)",20211230
1248105,"nicotinamide 20 mg + pyridoxine hydrochloride 2 mg + riboflavin 2 mg + thiamine hydrochloride 5 mg coated tablet, 10 tablet, 1 blister (GPP)",20221112
1248069,"nicotinamide 20 mg + pyridoxine hydrochloride 2 mg + riboflavin 2 mg + thiamine hydrochloride 5 mg coated tablet, 1000 tablet, 1 jar (GPP)",20221112
1248082,"nicotinamide 20 mg + pyridoxine hydrochloride 2 mg + riboflavin 2 mg + thiamine hydrochloride 5 mg coated tablet, 100000 tablet (100 x 1000 tablet blister), 1 box (GPP)",20221112
1316606,"nicotinamide 20 mg + pyridoxine hydrochloride 2 mg + riboflavin 2 mg + thiamine mononitrate 5 mg film-coated tablet, 1000 tablet, bottle (GPP)",20241129
1145641,"nicotinamide 250 mg tablet, 100 tablet, 1 bottle (GPP)",20200517
1145625,"nicotinamide 250 mg tablet, 1000 tablet, 1 bottle (GPP)",20200517
1230396,"nicotine 10 mg/16 hr transdermal patch, 1 patch (GPP)",20220330
1230417,"nicotine 10 mg/16 hr transdermal patch, 7 patch (7 x 1 patch), 1 box (GPP)",20220330
1283774,"nicotine 13.6 mg/1 mL oromucosal spray, solution, 13.2 mL bottle (GPP)",20230915
1230486,"nicotine 15 mg/16 hr transdermal patch, 1 patch (GPP)",20220330
1230504,"nicotine 15 mg/16 hr transdermal patch, 7 patch (7 x 1 patch), 1 box (GPP)",20220330
1230570,"nicotine 25 mg/16 hr transdermal patch, 1 patch (GPP)",20220330
1230591,"nicotine 25 mg/16 hr transdermal patch, 7 patch (7 x 1 patch), 1 box (GPP)",20220330
1067378,"nicotinic acid 50 mg coated tablet, 1000 tablet, 1 jar (GPP)",20190216
1094731,"nicotinic acid 500 mg prolonged-release tablet, 30 tablet (1 x 30 tablet bottle), 1 box (GPP)",20190216
1094712,"nicotinic acid 500 mg prolonged-release tablet, 30 tablet, 1 bottle (GPP)",20190216
1067753,"nifedipine 10 mg capsule, soft, 10 capsule, 1 blister (GPP)",20190216
1067776,"nifedipine 10 mg capsule, soft, 100 capsule (10 x 10 capsule blister), 1 box (GPP)",20190216
1067795,"nifedipine 20 mg prolonged-release capsule, hard, 10 capsule, 1 blister (GPP)",20190216
1067814,"nifedipine 20 mg prolonged-release capsule, hard, 30 capsule (3 x 10 capsule blister), 1 box (GPP)",20190216
1093567,"nifedipine 20 mg prolonged-release tablet, 10 tablet, 1 blister (GPP)",20190216
1158221,"nifedipine 20 mg prolonged-release tablet, 100 tablet (10 x 10 tablet blister), 1 box (GPP)",20200815
1093580,"nifedipine 20 mg prolonged-release tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20190216
1067674,"nifedipine 30 mg prolonged-release tablet, 10 tablet, 1 blister (GPP)",20190216
1067690,"nifedipine 30 mg prolonged-release tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20190216
1093607,"nifedipine 5 mg capsule, soft, 10 capsule, 1 blister (GPP)",20190216
1093624,"nifedipine 5 mg capsule, soft, 100 capsule (10 x 10 capsule blister), 1 box (GPP)",20190216
1067711,"nifedipine 60 mg prolonged-release tablet, 10 tablet, 1 blister (GPP)",20190216
1067730,"nifedipine 60 mg prolonged-release tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20190216
1096694,"nilotinib 150 mg capsule, hard, 28 capsule (7 x 4 capsule blister), 1 box (GPP)",20190216
1096673,"nilotinib 150 mg capsule, hard, 4 capsule, 1 blister (GPP)",20190216
1096734,"nilotinib 200 mg capsule, hard, 28 capsule (7 x 4 capsule blister), 1 box (GPP)",20190216
1096710,"nilotinib 200 mg capsule, hard, 4 capsule, 1 blister (GPP)",20190216
1189280,"nilotinib 50 mg capsule, hard, 120 capsule (15 x 8 capsule blister), 1 box (GPP)",20210429
1189267,"nilotinib 50 mg capsule, hard, 8 capsule, 1 blister (GPP)",20210429
1202472,"nimesulide 100 mg dispersible tablet, 10 tablet (1 x 10 tablet blister), 1 box (GPP)",20210915
1202455,"nimesulide 100 mg dispersible tablet, 10 tablet, 1 blister (GPP)",20210915
1229303,"nimodipine 10 mg/50 mL solution for infusion, 1 vial (1 x 1 vial), 1 box (GPP)",20220330
1229286,"nimodipine 10 mg/50 mL solution for infusion, 1 vial (GPP)",20220330
1067833,"nimodipine 30 mg film-coated tablet, 10 tablet, 1 blister (GPP)",20190216
1067851,"nimodipine 30 mg film-coated tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20190216
1093669,"nimodipine 30 mg film-coated tablet, 30 tablet (5 x 6 tablet strip), 1 box (GPP)",20190216
1093648,"nimodipine 30 mg film-coated tablet, 6 tablet, 1 strip (GPP)",20190216
1103461,"nimotuzumab 50 mg/10 mL solution for injection, 2 x 10 mL vial, 1 box (GPP)",20190315
1096911,"nintedanib 100 mg capsule, soft, 10 capsule, 1 blister (GPP)",20190216
1096930,"nintedanib 100 mg capsule, soft, 60 capsule (6 x 10 capsule blister), 1 box (GPP)",20190216
1096953,"nintedanib 150 mg capsule, soft, 10 capsule, 1 blister (GPP)",20190216
1096976,"nintedanib 150 mg capsule, soft, 60 capsule (6 x 10 capsule blister), 1 box (GPP)",20190216
1234069,"nirmatrelvir 150 mg film-coated tablet [4 tablet] (&) ritonavir 100 mg film-coated tablet [2 tablet], 30 tablet (5 x 6 tablet blister), 1 box (GPP)",20220428
1234053,"nirmatrelvir 150 mg film-coated tablet [4 tablet] (&) ritonavir 100 mg film-coated tablet [2 tablet], 6 tablet, 1 blister (GPP)",20220428
1202589,"nitisinone 5 mg tablet, 60 tablet (1 x 60 tablet bottle), 1 box (GPP)",20210915
1202562,"nitisinone 5 mg tablet, 60 tablet, 1 bottle (GPP)",20210915
1067879,"nitrendipine 10 mg tablet, 10 tablet, 1 blister (GPP)",20190216
1067898,"nitrendipine 10 mg tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20190216
1192494,"nitrofural 200 mg/100 g ointment, 1 x 500 g jar, 1 box (GPP)",20210704
1192473,"nitrofural 200 mg/100 g ointment, 500 g jar (GPP)",20210704
1062337,"nitrofurantoin 100 mg tablet, 1000 tablet, 1 jar (GPP)",20190216
1047361,"nitrofurazone 200 mg/100 g ointment, 500 g jar, 1 box (GPP)",20181217
1103540,"nivolumab 100 mg/10 mL concentrate for solution for infusion, 10 mL vial, 1 box (GPP)",20190315
1316098,"nivolumab 120 mg/12 mL concentrate for solution for infusion, 1 vial, 1 box (GPP)",20241129
1316079,"nivolumab 120 mg/12 mL concentrate for solution for infusion, 12 mL vial (GPP)",20241129
1103529,"nivolumab 40 mg/4 mL concentrate for solution for infusion, 4 mL vial, 1 box (GPP)",20190315
1248409,"nonacog alfa 1000 iu powder and solvent for solution for injection, 1 vial (1 x 1 vial), 1 box (GPP)",20221202
1248387,"nonacog alfa 1000 iu powder and solvent for solution for injection, 1 vial (GPP)",20221202
1248484,"nonacog alfa 250 iu powder and solvent for solution for injection, 1 vial (1 x 1 vial), 1 box (GPP)",20221202
1248466,"nonacog alfa 250 iu powder and solvent for solution for injection, 1 vial (GPP)",20221202
1248568,"nonacog alfa 500 iu powder and solvent for solution for injection, 1 vial (1 x 1 vial), 1 box (GPP)",20221202
1248547,"nonacog alfa 500 iu powder and solvent for solution for injection, 1 vial (GPP)",20221202
1170687,"norepinephrine 4 mg/4 mL concentrate for solution for infusion, 1 x 4 mL vial, 1 box (GPP)",20201217
1191960,"norepinephrine 4 mg/4 mL concentrate for solution for infusion, 10 x 4 mL ampoule, 1 box (GPP)",20210616
1247330,"norepinephrine 4 mg/4 mL concentrate for solution for infusion, 10 x 4 mL vial, 1 box (GPP)",20221112
1191941,"norepinephrine 4 mg/4 mL concentrate for solution for infusion, 4 mL ampoule (GPP)",20210616
1170660,"norepinephrine 4 mg/4 mL concentrate for solution for infusion, 4 mL vial (GPP)",20201217
1130257,"norepinephrine 4 mg/4 mL concentrate for solution for infusion, 5 ampoule, 1 box (GPP)",20241129
1175915,"norepinephrine 8 mg/8 mL concentrate for solution for infusion, 1 x 8 mL vial, 1 box (GPP)",20210211
1112694,"norepinephrine 8 mg/8 mL concentrate for solution for infusion, 10 x 8 mL ampoule, 1 box (GPP)",20190504
1175894,"norepinephrine 8 mg/8 mL concentrate for solution for infusion, 8 mL vial (GPP)",20210211
1095138,"norethisterone 5 mg tablet, 10 tablet, 1 blister (GPP)",20190216
1095155,"norethisterone 5 mg tablet, 100 tablet (10 x 10 tablet blister), 1 box (GPP)",20190216
1162049,"norethisterone 5 mg tablet, 15 tablet, 1 blister (GPP)",20201001
1162054,"norethisterone 5 mg tablet, 30 tablet (2 x 15 tablet blister), 1 box (GPP)",20201001
1095833,"norfloxacin 100 mg film-coated tablet, 10 tablet, 1 strip (GPP)",20190216
1095851,"norfloxacin 100 mg film-coated tablet, 100 tablet (10 x 10 tablet strip), 1 box (GPP)",20190216
1095898,"norfloxacin 200 mg film-coated tablet, 160 tablet (20 x 8 tablet strip), 1 box (GPP)",20190216
1095879,"norfloxacin 200 mg film-coated tablet, 8 tablet, 1 strip (GPP)",20190216
1307695,"norfloxacin 400 mg film-coated tablet, 1 blister, 1 box (GPP)",20240913
1062578,"norfloxacin 400 mg film-coated tablet, 10 blister, 1 box (GPP)",20240913
1184480,"norfloxacin 400 mg film-coated tablet, 10 tablet, 1 strip (GPP)",20210331
1062550,"norfloxacin 400 mg film-coated tablet, 10 tablet, blister (GPP)",20240913
1184507,"norfloxacin 400 mg film-coated tablet, 100 tablet (10 x 10 tablet strip), 1 box (GPP)",20210331
1276782,"norfloxacin 400 mg film-coated tablet, 250 tablet (25 x 10 tablet strip), 1 box (GPP)",20230715
1187017,"norfloxacin 400 mg film-coated tablet, 500 tablet (50 x 10 tablet blister), 1 box (GPP)",20210418
1076301,"nortriptyline 10 mg film-coated tablet, 10 tablet, 1 blister (GPP)",20190216
1076329,"nortriptyline 10 mg film-coated tablet, 1000 tablet (100 x 10 tablet blister), 1 box (GPP)",20190216
1076262,"nortriptyline 25 mg film-coated tablet, 10 tablet blister (GPP)",20231216
1076289,"nortriptyline 25 mg film-coated tablet, 1000 tablet (100 x 10 tablet blister), 1 box (GPP)",20190216
1103501,"obinutuzumab 1 g/40 mL concentrate for solution for infusion, 40 mL vial, 1 box (GPP)",20190315
1300856,"ocrelizumab 300 mg/10 mL concentrate for solution for infusion, 1 x 10 mL vial, 1 box (GPP)",20240615
1300839,"ocrelizumab 300 mg/10 mL concentrate for solution for infusion, 10 mL vial (GPP)",20240615
1290086,"octocog alfa 500 iu powder for solution for injection, 1 vial (1 x 1 vial), 1 box (GPP)",20240111
1290064,"octocog alfa 500 iu powder for solution for injection, 1 vial (GPP)",20240111
1215421,"octreotide 100 mcg/1 mL solution for injection, 1 mL ampoule (GPP)",20211202
1141228,"octreotide 100 mcg/1 mL solution for injection, 1 mL prefilled syr, 1 box (GPP)",20200404
1288056,"octreotide 100 mcg/1 mL solution for injection, 1 mL vial (GPP)",20231118
1215445,"octreotide 100 mcg/1 mL solution for injection, 1 x 1 mL ampoule, 1 box (GPP)",20211202
1288073,"octreotide 100 mcg/1 mL solution for injection, 10 x 1 mL vial, 1 box (GPP)",20231118
1320667,"octreotide 500 mcg/5 mL solution for injection, 1 vial, 1 box (GPP)",20250118
1320646,"octreotide 500 mcg/5 mL solution for injection, 5 mL vial (GPP)",20250118
1062634,"ofloxacin 100 mg film-coated tablet, 10 tablet, 1 strip (GPP)",20190216
1062652,"ofloxacin 100 mg film-coated tablet, 100 tablet (10 x 10 tablet strip), 1 box (GPP)",20190216
1062597,"ofloxacin 200 mg film-coated tablet, 10 tablet, 1 strip (GPP)",20190216
1062610,"ofloxacin 200 mg film-coated tablet, 100 tablet (10 x 10 tablet strip), 1 box (GPP)",20190216
1156137,"ofloxacin 300 mg/100 g eye ointment, 1 x 3.5 g tube, 1 box (GPP)",20200801
1156116,"ofloxacin 300 mg/100 g eye ointment, 3.5 g tube (GPP)",20200801
1175319,"ofloxacin 300 mg/100 mL ear drops, solution, 1 x 5 mL bottle, 1 box (GPP)",20210211
1175293,"ofloxacin 300 mg/100 mL ear drops, solution, 5 mL bottle (GPP)",20210211
1215466,"olanzapine 10 mg film-coated tablet, 10 tablet, blister (GPP)",20240802
1215484,"olanzapine 10 mg film-coated tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20211202
1264795,"olanzapine 10 mg orodispersible tablet, 10 tablet blister (GPP)",20240501
1243948,"olanzapine 10 mg orodispersible tablet, 28 tablet (4 x 7 tablet blister), 1 box (GPP)",20221001
1264814,"olanzapine 10 mg orodispersible tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20230604
1243924,"olanzapine 10 mg orodispersible tablet, 7 tablet, 1 blister (GPP)",20221001
1076023,"olanzapine 5 mg film-coated tablet, 10 tablet blister (GPP)",20240313
1076047,"olanzapine 5 mg film-coated tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20190216
1264851,"olanzapine 5 mg orodispersible tablet, 10 tablet blister (GPP)",20240301
1244009,"olanzapine 5 mg orodispersible tablet, 28 tablet (4 x 7 tablet blister), 1 box (GPP)",20221001
1264879,"olanzapine 5 mg orodispersible tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20230604
1243982,"olanzapine 5 mg orodispersible tablet, 7 tablet, 1 blister (GPP)",20221001
1141082,"olaparib 100 mg film-coated tablet, 56 tablet (7 x 8 tablet blister), 1 box (GPP)",20200404
1141069,"olaparib 100 mg film-coated tablet, 8 tablet, 1 blister (GPP)",20200404
1141179,"olaparib 150 mg film-coated tablet, 56 tablet (7 x 8 tablet blister), 1 box (GPP)",20200404
1141151,"olaparib 150 mg film-coated tablet, 8 tablet, 1 blister (GPP)",20200404
1046070,"olaratumab 190 mg/19 mL concentrate for solution for infusion, 19 mL vial, 1 box (GPP)",20181217
1046091,"olaratumab 500 mg/50 mL concentrate for solution for infusion, 50 mL vial, 1 box (GPP)",20181217
1068358,"olmesartan medoxomil 20 mg film-coated tablet, 10 tablet, 1 blister (GPP)",20190216
1068370,"olmesartan medoxomil 20 mg film-coated tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20190216
1068391,"olmesartan medoxomil 40 mg film-coated tablet, 10 tablet, 1 blister (GPP)",20190216
1068410,"olmesartan medoxomil 40 mg film-coated tablet, 30 tablet (3 x 10 tablet blister), 1 box (GPP)",20190216
1301146,"olodaterol 2.5 mcg/1 dose + tiotropium 2.5 mcg/1 dose inhalation solution, 1 x 60 dose actuation, 1 box (GPP)",20240629
1300970,"olodaterol 2.5 mcg/1 dose + tiotropium 2.5 mcg/1 dose inhalation solution, 3 x 60 dose cartridge, 1 box (GPP)",20240629
1301122,"olodaterol 2.5 mcg/1 dose + tiotropium 2.5 mcg/1 dose inhalation solution, 60 dose actuation (GPP)",20240629
1300958,"olodaterol 2.5 mcg/1 dose + tiotropium 2.5 mcg/1 dose inhalation solution, 60 dose cartridge (GPP)",20240629
1294787,"olopatadine 100 mg/100 mL eye drops, solution, 1 x 5 mL bottle, 1 box (GPP)",20240328
1294760,"olopatadine 100 mg/100 mL eye drops, solution, 5 mL bottle (GPP)",20240328
1133318,"olopatadine 200 mg/100 mL eye drops, solution, 1 x 2.5 mL bottle, 1 box (GPP)",20240328
1294891,"olopatadine 200 mg/100 mL eye drops, solution, 12 x 2.5 mL bottle, 1 box (GPP)",20240328
1294862,"olopatadine 200 mg/100 mL eye drops, solution, 2.5 mL bottle (GPP)",20240328
1103950,"omalizumab 150 mg powder and solvent for solution for injection, 1 vial (1 x 1 vial), 1 box (GPP)",20220316
1227938,"omalizumab 150 mg powder and solvent for solution for injection, 1 vial (GPP)",20220316
1288672,"omalizumab 150 mg/1 mL solution for injection, 1 mL prefilled syr (GPP)",20231203
1288693,"omalizumab 150 mg/1 mL solution for injection, 1 x 1 mL prefilled syr, 1 box (GPP)",20231203
1140609,"omeprazole 20 mg gastro-resistant capsule, hard, 10 capsule, 1 blister (GPP)",20200314
1061953,"omeprazole 20 mg gastro-resistant capsule, hard, 10 capsule, 1 strip (GPP)",20190216
1140621,"omeprazole 20 mg gastro-resistant capsule, hard, 100 capsule (10 x 10 capsule blister), 1 box (GPP)",20200314
1214994,"omeprazole 20 mg gastro-resistant capsule, hard, 100 capsule (10 x 10 capsule strip), 1 box (GPP)",20211202
1285004,"omeprazole 20 mg gastro-resistant capsule, hard, 14 capsule (1 x 14 capsule strip), 1 box (GPP)",20231001
1284984,"omeprazole 20 mg gastro-resistant capsule, hard, 14 capsule, 1 strip (GPP)",20231001
1183104,"omeprazole 20 mg gastro-resistant capsule, hard, 140 capsule (20 x 7 capsule blister), 1 box (GPP)",20210331
1061976,"omeprazole 20 mg gastro-resistant capsule, hard, 350 capsule (35 x 10 capsule strip), 1 box (GPP)",20190216
1215631,"omeprazole 20 mg gastro-resistant capsule, hard, 500 capsule (50 x 10 capsule strip), 1 box (GPP)",20211202
1183087,"omeprazole 20 mg gastro-resistant capsule, hard, 7 capsule, 1 blister (GPP)",20210331
